Date,Open,High,Low,Close,Adj Close,Volume,Datetime,Dividends,Stock Splits,Capital Gains
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-12 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-13 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-16 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-17 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-18 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-19 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-20 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-23 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-24 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-25 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-26 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-27 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-30 00:00:00+08:00,0.0,0.0,0.0
,7.710000038146973,7.710000038146973,7.710000038146973,7.710000038146973,,0,2024-12-31 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,2000,2025-01-02 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-03 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-06 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-07 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-08 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-09 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-10 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-13 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-14 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-15 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-16 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-17 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-20 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-21 00:00:00+08:00,0.0,0.0,0.0
,7.409999847412109,7.409999847412109,7.409999847412109,7.409999847412109,,0,2025-01-22 00:00:00+08:00,0.0,0.0,0.0
